position	GC_mean	Not_aln_mean
three-prime-30kb-15900bp	47.482178959191316	13.899363534256832
three-prime-30kb-16000bp	47.41953116508255	13.903931111943093
three-prime-30kb-16100bp	47.44109206159067	13.972149434753312
three-prime-30kb-16200bp	47.447330987497196	13.871303436400389
three-prime-30kb-16300bp	47.433645293153475	13.82849228926486
three-prime-30kb-16400bp	47.406348255726904	13.99872735439437
three-prime-30kb-16500bp	47.29300793531966	13.945425961970354
three-prime-30kb-16600bp	47.375382922545676	13.902455457403804
three-prime-30kb-16700bp	47.47713277682114	13.868832821741409
three-prime-30kb-16800bp	47.39540281521413	13.818882899071578
three-prime-30kb-16900bp	47.42147745808895	13.662873399715505
three-prime-30kb-17000bp	47.28047319556754	13.649520814615155
three-prime-30kb-17100bp	47.288232026083904	13.616156322527514
three-prime-30kb-17200bp	47.30683493217093	13.537816384603865
three-prime-30kb-17300bp	47.381670910089355	13.505840946532874
three-prime-30kb-17400bp	47.356305618754135	13.52272557094721
three-prime-30kb-17500bp	47.50082495255554	13.577461624859604
three-prime-30kb-17600bp	47.44936717792909	13.614837550531517
three-prime-30kb-17700bp	47.34556071268154	13.667839496930679
three-prime-30kb-17800bp	47.378874082946545	13.637445725407995
three-prime-30kb-17900bp	47.44747874327231	13.67772121575086
three-prime-30kb-18000bp	47.34384456096176	13.690873699183948
three-prime-30kb-18100bp	47.35603154412779	13.698936807427373
three-prime-30kb-18200bp	47.32831686133573	13.754342617550165
three-prime-30kb-18300bp	47.39173405211141	13.746031746031745
three-prime-30kb-18400bp	47.36467244814251	13.689502845163222
three-prime-30kb-18500bp	47.392191056491605	13.657932170397544
three-prime-30kb-18600bp	47.39312719922138	13.649472186868309
three-prime-30kb-18700bp	47.347832597140076	13.696937935165082
three-prime-30kb-18800bp	47.429063412442915	13.738264580369844
three-prime-30kb-18900bp	47.372180451127825	13.697686606273864
three-prime-30kb-19000bp	47.32663490420013	13.571578316861336
three-prime-30kb-19100bp	47.24837139648072	13.545263946087607
three-prime-30kb-19200bp	47.209130750765304	13.618794459004118
three-prime-30kb-19300bp	47.27719955073006	13.728865593410708
three-prime-30kb-19400bp	47.14597366236388	13.779408461250467
three-prime-30kb-19500bp	47.286394357214974	13.777045743804747
three-prime-30kb-19600bp	47.34156933213537	13.683887391434562
three-prime-30kb-19700bp	47.328167115902964	13.594489368074274
three-prime-30kb-19800bp	47.20990031232619	13.519541778975741
three-prime-30kb-19900bp	47.14105374221435	13.559565705728192
three-prime-30kb-20000bp	47.21634700685073	13.673105720275531
three-prime-30kb-20100bp	47.162935230250845	13.651516286035193
three-prime-30kb-20200bp	47.10226453604091	13.618972746331236
three-prime-30kb-20300bp	47.14820743213153	13.445043426175502
three-prime-30kb-20400bp	47.145812674464786	13.447922126544366
three-prime-30kb-20500bp	47.15201547485337	13.519955073006365
three-prime-30kb-20600bp	47.11112775198443	13.520742848584694
three-prime-30kb-20700bp	47.106452876145234	13.546162485960314
three-prime-30kb-20800bp	47.13655569315947	13.614705001497454
three-prime-30kb-20900bp	47.32149556280639	13.576519916142558
three-prime-30kb-21000bp	47.17863150408201	13.712135958673354
three-prime-30kb-21100bp	47.267443306412794	13.536053912392362
three-prime-30kb-21200bp	47.15936505139932	13.530962186447024
three-prime-30kb-21300bp	47.23202524459182	13.542309420398382
three-prime-30kb-21400bp	47.11489043219469	13.63284409165793
three-prime-30kb-21500bp	47.08378243919529	13.688108431930507
three-prime-30kb-21600bp	47.114305518753625	13.621686386101542
three-prime-30kb-21700bp	47.15296928205951	13.629576937476601
three-prime-30kb-21800bp	47.14055423961084	13.633722671458521
three-prime-30kb-21900bp	47.22379635021315	13.674603174603174
three-prime-30kb-22000bp	47.166935056103604	13.735809495282313
three-prime-30kb-22100bp	47.20931625851868	13.664644649142515
three-prime-30kb-22200bp	47.15352355275968	13.686737062832321
three-prime-30kb-22300bp	47.19023326344166	13.665119065448554
three-prime-30kb-22400bp	47.2546961529586	13.480458221024259
three-prime-30kb-22500bp	47.15335663812118	13.45908512390507
three-prime-30kb-22600bp	47.18117840832522	13.373586883282174
three-prime-30kb-22700bp	47.11626862319383	13.474732350078611
three-prime-30kb-22800bp	47.25866586808415	13.525342517032268
three-prime-30kb-22900bp	47.17069701280228	13.493673729130792
three-prime-30kb-23000bp	47.150732449901426	13.495470539791869
three-prime-30kb-23100bp	47.12067754048886	13.59291704103025
three-prime-30kb-23200bp	46.91071537054174	13.648146761512542
three-prime-30kb-23300bp	46.99646401735846	13.805002246517898
three-prime-30kb-23400bp	47.022288867158736	13.893523025084239
three-prime-30kb-23500bp	46.99262417857254	13.941374663072777
three-prime-30kb-23600bp	46.99030765345971	13.978960766696616
three-prime-30kb-23700bp	47.03264450434262	13.912174303683738
three-prime-30kb-23800bp	46.93725666367176	13.797469302186283
three-prime-30kb-23900bp	47.036687631027256	13.682240191674154
three-prime-30kb-24000bp	47.2067275031264	13.517780938833571
three-prime-30kb-24100bp	46.99775209095936	13.598981731057203
three-prime-30kb-24200bp	47.004527509758944	13.496218644702358
three-prime-30kb-24300bp	47.01396986653445	13.628977910894797
three-prime-30kb-24400bp	47.09891426432048	13.714863347061026
three-prime-30kb-24500bp	47.1477512834747	13.733582927742418
three-prime-30kb-24600bp	47.05792652490766	13.679844264749924
three-prime-30kb-24700bp	47.11483951025294	13.651568465972899
three-prime-30kb-24800bp	46.98646471219123	13.644477723698989
three-prime-30kb-24900bp	46.95003281344397	13.710199191253556
three-prime-30kb-25000bp	46.977608028158464	13.732120122818841
three-prime-30kb-25100bp	47.037145210814046	13.822961132329814
three-prime-30kb-25200bp	46.95170207563325	13.78948550887441
three-prime-30kb-25300bp	47.01605470506622	13.576724331610874
three-prime-30kb-25400bp	47.08710294977635	13.530253107683091
three-prime-30kb-25500bp	46.96398455791077	13.458323972141091
three-prime-30kb-25600bp	47.03494765661286	13.311840035946979
three-prime-30kb-25700bp	46.89369186480806	13.24142579002546
three-prime-30kb-25800bp	46.858127228961855	13.100411830774991
three-prime-30kb-25900bp	46.93840751558118	13.14438702913203
three-prime-30kb-26000bp	46.95878074222544	13.059237624503856
three-prime-30kb-26100bp	46.954916498165204	13.245937242567214
three-prime-30kb-26200bp	46.90706208342694	13.25447464989141
three-prime-30kb-26300bp	46.93848446391347	13.350681443762168
three-prime-30kb-26400bp	46.84636540634744	13.398906694623333
three-prime-30kb-26500bp	46.88664220275095	13.24818392870516
three-prime-30kb-26600bp	46.81411024565608	13.261309167165967
three-prime-30kb-26700bp	46.89177651288197	13.327516476932296
three-prime-30kb-26800bp	46.88082570671947	13.407848423575226
three-prime-30kb-26900bp	46.881155818650576	13.668638610154261
three-prime-30kb-27000bp	46.85935543330096	13.585997753650318
three-prime-30kb-27100bp	46.83196046128501	13.607158903699267
three-prime-30kb-27200bp	46.81488692526584	13.653062752733263
three-prime-30kb-27300bp	46.8873745694174	13.718735959263142
three-prime-30kb-27400bp	47.09025555842989	13.684888422944436
three-prime-30kb-27500bp	47.00928231876442	13.724522650692624
three-prime-30kb-27600bp	46.95252714339199	13.835192811681019
three-prime-30kb-27700bp	46.938788468206205	13.875037436358191
three-prime-30kb-27800bp	46.92687572350104	13.772519655559716
three-prime-30kb-27900bp	46.969978376974154	13.768326469487084
three-prime-30kb-28000bp	47.00948236116373	13.773251460236633
three-prime-30kb-28100bp	47.00013616279623	13.71324795926009
three-prime-30kb-28200bp	46.84308488509477	13.743297888273176
three-prime-30kb-28300bp	46.92431429332269	13.685065907729179
three-prime-30kb-28400bp	46.90677307316516	13.5286056612251
three-prime-30kb-28500bp	46.81174648045529	13.546428036543357
three-prime-30kb-28600bp	46.87500936119224	13.55583015052797
three-prime-30kb-28700bp	46.812294558221105	13.585099213777612
three-prime-30kb-28800bp	46.79409171075837	13.544848757112907
three-prime-30kb-28900bp	46.742867839760386	13.498090602770498
three-prime-30kb-29000bp	46.795194514664054	13.60272536687631
three-prime-30kb-29100bp	46.79803147194066	13.696892549606888
three-prime-30kb-29200bp	46.85027791254331	13.758816922500936
three-prime-30kb-29300bp	46.804953008457055	13.629005690326444
three-prime-30kb-29400bp	46.855755948308136	13.628154249344815
three-prime-30kb-29500bp	47.01622853026611	13.686756008085649
three-prime-30kb-29600bp	46.933462548421005	13.603728382121734
three-prime-30kb-29700bp	46.88432165318958	13.65356394129979
three-prime-30kb-29800bp	46.98772851458643	13.690176699610662
three-prime-30kb-29900bp	46.831169678942054	13.723474354174467
three-prime-30kb-30000bp	46.870922360289036	13.699865208926164
five-prime-100bp	70.7039798380448	34.180110745285845
five-prime-200bp	65.27276365955073	31.438660874775316
five-prime-300bp	61.60657240652049	28.350011235113474
five-prime-400bp	58.62713474099404	25.205992509363295
five-prime-500bp	56.297907827705316	22.897287983218458
five-prime-600bp	54.36846449391874	21.007636445309576
five-prime-700bp	52.8076917028534	19.410989669112144
five-prime-800bp	51.53344061935632	18.16424614463243
five-prime-900bp	50.58767335841468	17.197245302792126
five-prime-1000bp	49.82846916777746	16.36652193442132
five-prime-1100bp	49.287436628997405	15.624822217231829
five-prime-1200bp	48.67783663678405	15.039523916460812
five-prime-1300bp	48.29415765739218	14.719023732874149
five-prime-1400bp	48.044358763195326	14.498989294003145
five-prime-1500bp	47.64934995123675	14.342692422881102
five-prime-1600bp	47.46902533383252	14.218569824035942
five-prime-1700bp	47.437472424059536	14.192918101512202
five-prime-1800bp	47.42356391196038	14.091031591555621
five-prime-1900bp	47.303083899648875	14.133777511603533
five-prime-2000bp	47.17544507198094	14.163622754491017
three-prime-100bp	45.89483933775041	14.021626880191574
three-prime-200bp	47.60396606010303	14.310726850812186
three-prime-300bp	47.98255235033716	14.394549674328069
three-prime-400bp	48.4576158345052	14.475816112608566
three-prime-500bp	48.685932922456495	14.737366175039305
three-prime-600bp	48.92871575968935	15.062209911663423
three-prime-700bp	48.98073311541368	15.311447181253275
three-prime-800bp	49.02804207942283	15.484201856843367
three-prime-900bp	49.18946810587678	15.650595193531482
three-prime-1000bp	49.03042357547312	15.739537321254772
three-prime-1100bp	49.28248891468874	15.784607322003444
three-prime-1200bp	49.351099107465856	15.721386331312225
three-prime-1300bp	49.25817800733588	15.60513511490381
three-prime-1400bp	49.385433041395316	15.510367542480724
three-prime-1500bp	49.33213437107716	15.482936686124832
three-prime-1600bp	49.22003629696153	15.397769794940878
three-prime-1700bp	49.16173366202795	15.27211495285137
three-prime-1800bp	49.16282726754284	15.210553892215568
three-prime-1900bp	49.17859890182711	15.234448686278913
three-prime-2000bp	49.05822189758003	15.269032113182124
