position	GC_mean	Not_aln_mean
five-prime-30kb-26700bp	50.447753609303795	16.332318368503046
five-prime-30kb-26800bp	50.3354340744937	16.200821413397534
five-prime-30kb-26900bp	50.29556864524595	16.188925081433226
five-prime-30kb-27000bp	50.36445707018114	16.410919133267242
five-prime-30kb-27100bp	50.38599348534202	16.445333522164
five-prime-30kb-27200bp	50.30215266959354	16.422532219232405
five-prime-30kb-27300bp	50.34388424680167	16.500212434499364
five-prime-30kb-27400bp	50.27384746122796	16.509029105587423
five-prime-30kb-27500bp	50.28943496290002	16.689044685220594
five-prime-30kb-27600bp	50.340867231519304	16.698817364209333
five-prime-30kb-27700bp	50.29942643847373	16.501983002832862
five-prime-30kb-27800bp	50.336806319218965	16.638997096111623
five-prime-30kb-27900bp	50.30208444988898	16.588597733711048
five-prime-30kb-28000bp	50.27338565718499	16.54128895184136
five-prime-30kb-28100bp	50.16370942148153	16.33991926917357
five-prime-30kb-28200bp	50.21407832306494	16.41611783867998
five-prime-30kb-28300bp	50.27703420437646	16.499468876141915
five-prime-30kb-28400bp	50.397988810990725	16.443169747185042
five-prime-30kb-28500bp	50.31206140129021	16.34289356277884
five-prime-30kb-28600bp	50.2562658260555	16.22866652503364
five-prime-30kb-28700bp	50.26534947949862	16.091070037532752
five-prime-30kb-28800bp	50.15586714821897	16.14637773528787
five-prime-30kb-28900bp	50.3382375257305	16.268890305219177
five-prime-30kb-29000bp	50.24284483387458	16.15204305644076
five-prime-30kb-29100bp	50.20776778478074	16.235818992989167
five-prime-30kb-29200bp	50.236270869795405	16.401742086254515
five-prime-30kb-29300bp	50.261614730878186	16.417917847025496
five-prime-30kb-29400bp	50.23130311614731	16.17584985835694
five-prime-30kb-29500bp	50.1876267933839	16.270750708215296
five-prime-30kb-29600bp	50.15671426082928	16.308024647637936
five-prime-30kb-29700bp	50.260284239482786	16.08208796656987
five-prime-30kb-29800bp	50.23595463790223	16.247379603399434
five-prime-30kb-29900bp	50.23258970727101	16.478824362606233
five-prime-30kb-30000bp	50.201446692426074	16.622804532577902
three-prime-30kb-100bp	51.928292782582204	11.53614883984154
three-prime-30kb-200bp	51.99942406605466	11.704937747594794
three-prime-30kb-300bp	51.687427809182395	11.642897566496888
three-prime-30kb-400bp	51.594793435200906	11.8616298811545
three-prime-30kb-500bp	51.63030560271647	11.925580079230334
three-prime-30kb-600bp	51.52704341498908	11.97764572722128
three-prime-30kb-700bp	51.47688591251127	12.239601018675721
three-prime-30kb-800bp	51.44248726655348	12.402306168647424
three-prime-30kb-900bp	51.384383250862804	12.419525999292537
three-prime-30kb-1000bp	51.500515437869524	12.536328263176513
three-prime-30kb-1100bp	51.50793598325619	12.634453484258932
three-prime-30kb-1200bp	51.383980909170276	12.631668317532192
three-prime-30kb-1300bp	51.308030462116065	13.051644853201273
three-prime-30kb-1400bp	51.36802263883976	13.1726211531659
three-prime-30kb-1500bp	51.29563001224787	13.339936328263176
three-prime-30kb-1600bp	51.2875148502981	13.436788114609126
three-prime-30kb-1700bp	51.25511142553944	13.784789529536612
three-prime-30kb-1800bp	51.2042447824549	13.930739299610895
three-prime-30kb-1900bp	51.222101485276404	13.94991156703219
three-prime-30kb-2000bp	51.30569508312699	13.831623629288998
three-prime-30kb-2100bp	51.346374248319776	14.146798726565263
three-prime-30kb-2200bp	51.339016625397946	14.465581888928192
three-prime-30kb-2300bp	51.375976591352945	14.70654403961797
three-prime-30kb-2400bp	51.312453559537694	14.703077467279801
three-prime-30kb-2500bp	51.33536153955002	14.723715862459319
three-prime-30kb-2600bp	51.418565593033904	14.816554651574107
three-prime-30kb-2700bp	51.42483197736116	14.982950123806155
three-prime-30kb-2800bp	51.45758754863813	15.422568093385214
three-prime-30kb-2900bp	51.4685156360549	15.66909579736805
three-prime-30kb-3000bp	51.552766283777046	15.936964980544747
three-prime-30kb-3100bp	51.549276302841925	16.04421961228244
three-prime-30kb-3200bp	51.46727083956061	16.174202221750512
three-prime-30kb-3300bp	51.49566317367364	16.5445733691807
three-prime-30kb-3400bp	51.474812508843925	16.649709919343426
three-prime-30kb-3500bp	51.61765954436112	16.725484646950616
three-prime-30kb-3600bp	51.68147728880713	16.936606763831893
three-prime-30kb-3700bp	51.50925794904853	16.93533323899816
three-prime-30kb-3800bp	51.50389132588086	17.001061270694777
three-prime-30kb-3900bp	51.578730402589784	17.124027168529786
three-prime-30kb-4000bp	51.5483939436819	17.19470779680204
three-prime-30kb-4100bp	51.69920626824316	17.39472194707797
three-prime-30kb-4200bp	51.73917350693462	17.384800452872913
three-prime-30kb-4300bp	51.601401075573165	17.3933625813756
three-prime-30kb-4400bp	51.60623543369206	17.507005377865838
three-prime-30kb-4500bp	51.67656169058313	17.776677045004245
three-prime-30kb-4600bp	51.62673365411831	18.058661194452306
three-prime-30kb-4700bp	51.57342318414635	18.046065666572318
three-prime-30kb-4800bp	51.58148043316455	18.183413529578264
three-prime-30kb-4900bp	51.415015567506366	18.35564675912822
three-prime-30kb-5000bp	51.48797056326068	18.37482309651854
three-prime-30kb-5100bp	51.55052363430512	18.18723464477781
three-prime-30kb-5200bp	51.532095345922116	18.280215114633457
three-prime-30kb-5300bp	51.417058802717236	18.31106708180017
three-prime-30kb-5400bp	51.489668836682704	18.27922445513728
three-prime-30kb-5500bp	51.47233229549958	18.012170959524482
three-prime-30kb-5600bp	51.56259350612591	17.77221907727144
three-prime-30kb-5700bp	51.45043525476989	17.797551655816587
three-prime-30kb-5800bp	51.55949264081517	17.849207472403055
three-prime-30kb-5900bp	51.59865424697013	17.766416643079534
three-prime-30kb-6000bp	51.404896688366826	17.938366827059156
three-prime-30kb-6100bp	51.443603170110386	18.18390885932635
three-prime-30kb-6200bp	51.5905038211152	18.46532691763374
three-prime-30kb-6300bp	51.65595810925559	18.509694310784035
three-prime-30kb-6400bp	51.59981423101073	18.57642230399094
three-prime-30kb-6500bp	51.54082932352109	18.41508632889895
three-prime-30kb-6600bp	51.4448768751769	18.278516841211434
three-prime-30kb-6700bp	51.46012677808569	18.151358618737618
three-prime-30kb-6800bp	51.40281222564968	18.124681573733373
three-prime-30kb-6900bp	51.53078120577413	18.151146334559865
three-prime-30kb-7000bp	51.490305689215965	18.06177469572601
three-prime-30kb-7100bp	51.41184497573175	18.07585084553881
three-prime-30kb-7200bp	51.5005536038361	18.23874893857911
three-prime-30kb-7300bp	51.46571853109743	18.47647350173353
three-prime-30kb-7400bp	51.46634261832018	18.498832519634895
three-prime-30kb-7500bp	51.45103311633173	18.155887347863008
three-prime-30kb-7600bp	51.505670159459164	17.891742729781363
three-prime-30kb-7700bp	51.412792754546096	17.939998584872285
three-prime-30kb-7800bp	51.5088091700276	18.060142927899243
three-prime-30kb-7900bp	51.461826929880424	18.038632986627043
three-prime-30kb-8000bp	51.383164555665346	18.24778886294488
three-prime-30kb-8100bp	51.610383643684926	18.259392910210146
three-prime-30kb-8200bp	51.669001627396874	18.318686761480222
three-prime-30kb-8300bp	51.55925204067849	18.450576664543973
three-prime-30kb-8400bp	51.61135033508203	18.311115828203494
three-prime-30kb-8500bp	51.47795938583457	18.146041180216514
three-prime-30kb-8600bp	51.576200696557315	18.013443713295125
three-prime-30kb-8700bp	51.55798011604868	17.95188225304274
three-prime-30kb-8800bp	51.409971291092155	18.077483724879706
three-prime-30kb-8900bp	51.33619380902144	18.296348712142656
three-prime-30kb-9000bp	51.37708746108123	18.32267195018398
three-prime-30kb-9100bp	51.55061310273253	18.27738465893009
three-prime-30kb-9200bp	51.5201669968865	18.172162468157374
three-prime-30kb-9300bp	51.466459099915085	18.071256722332297
three-prime-30kb-9400bp	51.35274554203227	17.986484574016416
three-prime-30kb-9500bp	51.453368242287006	17.81644494763657
three-prime-30kb-9600bp	51.462039295629964	17.762878573450326
three-prime-30kb-9700bp	51.342792442148465	17.766753945226807
three-prime-30kb-9800bp	51.21872321688329	17.946429835114287
three-prime-30kb-9900bp	51.28115171880951	17.97848701436558
three-prime-30kb-10000bp	51.38374448423278	17.95789399193263
three-prime-30kb-10100bp	51.40025475904041	18.035241667256386
three-prime-30kb-10200bp	51.42558913028094	18.06184983369896
three-prime-30kb-10300bp	51.43238270469181	18.204939494727903
three-prime-30kb-10400bp	51.38461538461539	18.18774325950039
three-prime-30kb-10500bp	51.500672280801076	18.20175500672281
three-prime-30kb-10600bp	51.452409595923854	18.16849479866959
three-prime-30kb-10700bp	51.44377609511004	17.904253060646806
three-prime-30kb-10800bp	51.46833203594933	17.858608732573774
three-prime-30kb-10900bp	51.422805651876494	17.722595711556153
three-prime-30kb-11000bp	51.41297485534574	17.630882457009413
three-prime-30kb-11100bp	51.43311340927942	17.814012738853503
three-prime-30kb-11200bp	51.36609038519867	17.75053078556263
three-prime-30kb-11300bp	51.361809968839935	17.770134465675866
three-prime-30kb-11400bp	51.35838268707864	17.56886058032555
three-prime-30kb-11500bp	51.37449941844535	17.594154695350646
three-prime-30kb-11600bp	51.38274758053967	17.79690043167504
three-prime-30kb-11700bp	51.31517273245722	17.910338971056543
three-prime-30kb-11800bp	51.38673837661878	17.77340598683745
three-prime-30kb-11900bp	51.425134435825036	17.64248814662798
three-prime-30kb-12000bp	51.385039983016064	17.628051801004883
three-prime-30kb-12100bp	51.30602925801861	17.610501733776804
three-prime-30kb-12200bp	51.23327014546259	17.720260420352417
three-prime-30kb-12300bp	51.26261411082018	17.78529474205647
three-prime-30kb-12400bp	51.252556857432666	17.86250088458
three-prime-30kb-12500bp	51.20566171266808	17.81656050955414
three-prime-30kb-12600bp	51.20077848549186	17.446355272469923
three-prime-30kb-12700bp	51.31330568117225	17.401316255042104
three-prime-30kb-12800bp	51.24067652678508	17.58198287453117
three-prime-30kb-12900bp	51.30920301649472	17.643691175429908
three-prime-30kb-13000bp	51.20288409636204	17.71721746514755
three-prime-30kb-13100bp	51.2319958483712	17.661665841058664
three-prime-30kb-13200bp	51.223194785736425	17.769513834831223
three-prime-30kb-13300bp	51.153502014445316	17.77496284763994
three-prime-30kb-13400bp	51.238004246284504	17.699858457183296
three-prime-30kb-13500bp	51.162796316430175	17.91932630387092
three-prime-30kb-13600bp	51.16661487386658	17.867171466987475
three-prime-30kb-13700bp	51.19510104584415	17.853715498938428
three-prime-30kb-13800bp	51.083001639091954	17.800764385306817
three-prime-30kb-13900bp	51.20477124489864	17.880962491153575
three-prime-30kb-14000bp	51.15605095541401	17.822292993630573
three-prime-30kb-14100bp	51.16079263977353	17.74281670205237
three-prime-30kb-14200bp	51.18966737438075	17.560368011323426
three-prime-30kb-14300bp	51.24285458977603	17.605803255484783
three-prime-30kb-14400bp	51.103051305203735	17.345222929936305
three-prime-30kb-14500bp	51.184501061571126	17.283651804670914
three-prime-30kb-14600bp	51.22914771003943	17.401556970983723
three-prime-30kb-14700bp	51.08761500353857	17.34288747346072
three-prime-30kb-14800bp	51.215691729506794	17.380325548478414
three-prime-30kb-14900bp	51.08103899780593	17.43661971830986
three-prime-30kb-15000bp	51.10542147356501	17.506122160096258
three-prime-30kb-15100bp	51.16927359803713	17.342133201217354
three-prime-30kb-15200bp	51.1419774930993	17.154292589709108
three-prime-30kb-15300bp	51.20404841106943	17.1671738976573
three-prime-30kb-15400bp	51.14701510868343	17.315521268313397
three-prime-30kb-15500bp	51.16068209433961	17.506900700686533
three-prime-30kb-15600bp	51.20116081540204	17.524561155152888
three-prime-30kb-15700bp	51.201628232065595	17.273338523603936
