position	GC_mean	Not_aln_mean
five-prime-30kb-10700bp	40.4373034905409	10.07711164401812
five-prime-30kb-10800bp	40.38820499156231	10.097788435917932
five-prime-30kb-10900bp	40.390482765302906	10.134559019451105
five-prime-30kb-11000bp	40.324065651693196	10.184225952571277
five-prime-30kb-11100bp	40.34740207833733	10.128910205169198
five-prime-30kb-11200bp	40.39712230215827	10.210338395949906
five-prime-30kb-11300bp	40.41790567545963	10.293898214761525
five-prime-30kb-11400bp	40.34169997335465	10.103010924593658
five-prime-30kb-11500bp	40.32119609516325	10.116653343991473
five-prime-30kb-11600bp	40.33889362609252	10.225431677680666
five-prime-30kb-11700bp	40.32268026848363	10.02787103650413
five-prime-30kb-11800bp	40.33665512034817	10.058566480149214
five-prime-30kb-11900bp	40.35784485813411	10.100026645350386
five-prime-30kb-12000bp	40.370690114575005	10.354223288036238
five-prime-30kb-12100bp	40.43316643388586	10.200159872102319
five-prime-30kb-12200bp	40.537225766014934	10.218290343210404
five-prime-30kb-12300bp	40.51686830464212	10.291850983318232
five-prime-30kb-12400bp	40.355371706720796	10.302867192496269
five-prime-30kb-12500bp	40.37560624633587	10.327293076800085
five-prime-30kb-12600bp	40.335943861431545	10.456246002984438
five-prime-30kb-12700bp	40.233884234362876	10.367032615646984
five-prime-30kb-12800bp	40.41679101826192	10.286772543167768
five-prime-30kb-12900bp	40.46548691091432	10.303080366659561
five-prime-30kb-13000bp	40.40188659134513	10.445001065870816
five-prime-30kb-13100bp	40.35429545939032	10.44580046898316
five-prime-30kb-13200bp	40.32615646983586	10.584736729908336
five-prime-30kb-13300bp	40.463613051274656	10.519292261777872
five-prime-30kb-13400bp	40.281024542855704	10.272116819441484
five-prime-30kb-13500bp	40.36780332185565	10.39956296967436
five-prime-30kb-13600bp	40.304568247886145	10.372754889942973
five-prime-30kb-13700bp	40.406118424558976	10.233598038693172
five-prime-30kb-13800bp	40.404858638669864	10.071363854394287
five-prime-30kb-13900bp	40.4138935701898	10.187283483451473
five-prime-30kb-14000bp	40.43001285342595	10.347172626978628
five-prime-30kb-14100bp	40.47301807254906	10.457496136012365
five-prime-30kb-14200bp	40.38857254967129	10.360443425891383
five-prime-30kb-14300bp	40.401232922951195	10.271171987422054
five-prime-30kb-14400bp	40.35452752758088	10.223365133507436
five-prime-30kb-14500bp	40.49586953045888	10.300698182593402
five-prime-30kb-14600bp	40.336246868837605	10.35474071310558
five-prime-30kb-14700bp	40.43154079837979	10.344561104301018
five-prime-30kb-14800bp	40.41720407184352	10.43777647497735
five-prime-30kb-14900bp	40.45577288635435	10.222938762458028
five-prime-30kb-15000bp	40.294107196788	9.989820391195439
five-prime-30kb-15100bp	40.30224157266922	10.263536559369005
five-prime-30kb-15200bp	40.4081219356214	10.409134512897037
five-prime-30kb-15300bp	40.45871036660959	10.349304482225657
five-prime-30kb-15400bp	40.45664200959197	10.215637158236955
five-prime-30kb-15500bp	40.39962768670865	10.148163939668496
five-prime-30kb-15600bp	40.4778409424788	10.185844481159728
five-prime-30kb-15700bp	40.47051148422898	10.124180568139423
five-prime-30kb-15800bp	40.556686743776986	10.201908213847876
five-prime-30kb-15900bp	40.45759777412867	10.141989126958746
five-prime-30kb-16000bp	40.36284126995932	10.312280140709946
five-prime-30kb-16100bp	40.350540212377176	10.390150303805564
five-prime-30kb-16200bp	40.40659574954122	10.33212515324343
five-prime-30kb-16300bp	40.416157555268526	10.125093273638205
five-prime-30kb-16400bp	40.35694488860462	10.269054471804711
five-prime-30kb-16500bp	40.51783747290623	10.215222257755038
five-prime-30kb-16600bp	40.56395906619763	10.305244643428207
five-prime-30kb-16700bp	40.57771026543013	10.350975375759514
five-prime-30kb-16800bp	40.58109089694129	10.334505916213624
five-prime-30kb-16900bp	40.487692069137616	10.412877778370023
five-prime-30kb-17000bp	40.5212675772824	10.298987206823028
five-prime-30kb-17100bp	40.46466291170057	10.422144037528653
five-prime-30kb-17200bp	40.450852119808026	10.489579446724589
five-prime-30kb-17300bp	40.50496541565556	10.398699429667928
five-prime-30kb-17400bp	40.46407946407946	10.378271762887147
five-prime-30kb-17500bp	40.447571832187215	10.247934324857402
five-prime-30kb-17600bp	40.49218072294995	10.120315581854044
five-prime-30kb-17700bp	40.444753838419	10.106615491230876
five-prime-30kb-17800bp	40.43336176564666	10.211802964068664
five-prime-30kb-17900bp	40.4043074954686	10.37759889113978
five-prime-30kb-18000bp	40.441825456059384	10.408732274229662
five-prime-30kb-18100bp	40.501965249256436	10.282203028364258
five-prime-30kb-18200bp	40.37315466458141	10.27831094049904
five-prime-30kb-18300bp	40.35361128883201	10.290040520366816
five-prime-30kb-18400bp	40.38262718892917	10.265621667732992
five-prime-30kb-18500bp	40.40106843465769	10.280976754105353
five-prime-30kb-18600bp	40.41608018767328	10.4116549370868
five-prime-30kb-18700bp	40.403870761356366	10.295638728940073
five-prime-30kb-18800bp	40.35739977841237	10.165227127319257
five-prime-30kb-18900bp	40.39765395894428	10.202026126366302
five-prime-30kb-19000bp	40.3712270453869	10.192685007464279
five-prime-30kb-19100bp	40.381371294519084	10.320110897846023
five-prime-30kb-19200bp	40.50030804957228	10.254371934314353
five-prime-30kb-19300bp	40.50388113246684	10.213904883770526
five-prime-30kb-19400bp	40.51781040456664	10.144593730006397
five-prime-30kb-19500bp	40.45513833853872	10.259703561526978
five-prime-30kb-19600bp	40.46406100031993	10.23141729764317
five-prime-30kb-19700bp	40.4897621840674	10.28409939212968
five-prime-30kb-19800bp	40.50004058835607	10.210461768156126
five-prime-30kb-19900bp	40.45568278767196	10.333208915431374
five-prime-30kb-20000bp	40.3963954356404	10.34099392129679
five-prime-30kb-20100bp	40.44438519782447	10.27647435213821
five-prime-30kb-20200bp	40.50464123258004	10.358590167430949
five-prime-30kb-20300bp	40.54664304093759	10.297696491415165
five-prime-30kb-20400bp	40.374510580599946	10.286498880238883
five-prime-30kb-20500bp	40.44547539060417	10.38084573134965
five-prime-30kb-20600bp	40.42563895419134	10.355585177286057
five-prime-30kb-20700bp	40.44718410271748	10.362395350077321
five-prime-30kb-20800bp	40.434917079933875	10.463125899856022
five-prime-30kb-20900bp	40.45822668941737	10.495041057907647
five-prime-30kb-21000bp	40.415229666870395	10.483150261277594
five-prime-30kb-21100bp	40.46774335200647	10.540897941772421
five-prime-30kb-21200bp	40.46217113235939	10.569905086914792
five-prime-30kb-21300bp	40.47417010807809	10.68220113042551
five-prime-30kb-21400bp	40.467086009471004	10.561610237270061
five-prime-30kb-21500bp	40.52497992040182	10.429432151426287
five-prime-30kb-21600bp	40.39438174758012	10.427748746933988
five-prime-30kb-21700bp	40.390177571588545	10.338025915853464
five-prime-30kb-21800bp	40.334199949801956	10.281753225978457
five-prime-30kb-21900bp	40.45932088693773	10.17478937826597
five-prime-30kb-22000bp	40.49664555078066	10.235896342113682
five-prime-30kb-22100bp	40.483796049435384	10.32313106537272
five-prime-30kb-22200bp	40.373235931890086	10.351125093313426
five-prime-30kb-22300bp	40.44888817789154	10.256225670559378
five-prime-30kb-22400bp	40.465654384187424	10.18807657441476
five-prime-30kb-22500bp	40.47975905554458	10.030288487175385
five-prime-30kb-22600bp	40.39777090443686	9.845456484641637
five-prime-30kb-22700bp	40.451890845928816	9.93707337883959
five-prime-30kb-22800bp	40.40612761217464	10.100197301765052
five-prime-30kb-22900bp	40.43493485486767	10.102703567429211
five-prime-30kb-23000bp	40.422195305893915	10.116194742174585
five-prime-30kb-23100bp	40.40439204940885	10.284221191276062
five-prime-30kb-23200bp	40.415369027303754	10.11113481228669
five-prime-30kb-23300bp	40.31515368519421	10.157849829351536
five-prime-30kb-23400bp	40.39156087086974	10.288129266211604
five-prime-30kb-23500bp	40.374390203009064	10.307060580204778
five-prime-30kb-23600bp	40.43673821977591	10.343643344709898
five-prime-30kb-23700bp	40.42315486348123	10.334524317406144
five-prime-30kb-23800bp	40.47639489882984	10.36300127986348
five-prime-30kb-23900bp	40.5468270220389	10.47546928327645
five-prime-30kb-24000bp	40.48414286789801	10.427741040955631
five-prime-30kb-24100bp	40.59386450974945	10.434300341296929
five-prime-30kb-24200bp	40.520989447604705	10.317512798634812
five-prime-30kb-24300bp	40.50980594166291	10.307290277851848
five-prime-30kb-24400bp	40.52009670595346	10.380193056370327
five-prime-30kb-24500bp	40.42236892940086	10.328444965870307
five-prime-30kb-24600bp	40.566226883789604	10.256452645051194
five-prime-30kb-24700bp	40.51759812286689	10.24824018771331
five-prime-30kb-24800bp	40.441286262798634	10.348602815699659
five-prime-30kb-24900bp	40.45458262229807	10.476642491467576
five-prime-30kb-25000bp	40.5190296731889	10.411102815699659
five-prime-30kb-25100bp	40.4568478560007	10.499760012799317
five-prime-30kb-25200bp	40.488387973856206	10.52608
five-prime-30kb-25300bp	40.496444129459015	10.663093333333334
five-prime-30kb-25400bp	40.414469183400264	10.547626666666666
five-prime-30kb-25500bp	40.507013707397725	10.426636087257988
five-prime-30kb-25600bp	40.43618326310737	10.440663502053443
five-prime-30kb-25700bp	40.42651417599415	10.326897434529842
five-prime-30kb-25800bp	40.55257100891535	10.224278628193504
five-prime-30kb-25900bp	40.47181182996427	10.277828150834711
five-prime-30kb-26000bp	40.38258556585383	10.41276868099632
five-prime-30kb-26100bp	40.459232297267235	10.314843458317776
five-prime-30kb-26200bp	40.44392613595363	10.46605152274788
five-prime-30kb-26300bp	40.40237353661402	10.524187956691023
five-prime-30kb-26400bp	40.493787309340966	10.447567740558993
five-prime-30kb-26500bp	40.416152282297084	10.491625773415832
five-prime-30kb-26600bp	40.4037764028163	10.291817793898016
five-prime-30kb-26700bp	40.38105397909111	10.261467889908257
five-prime-30kb-26800bp	40.46282897626727	10.285203755067208
five-prime-30kb-26900bp	40.481479050073034	10.380733944954128
five-prime-30kb-27000bp	40.40967925467605	10.358864945594197
five-prime-30kb-27100bp	40.497462977247494	10.403723063793471
five-prime-30kb-27200bp	40.40363941774573	10.469223383827607
five-prime-30kb-27300bp	40.501155210941796	10.52256240665671
five-prime-30kb-27400bp	40.431674079423175	10.496692980584596
five-prime-30kb-27500bp	40.483737275864016	10.572464927721768
five-prime-30kb-27600bp	40.38299394254538	10.579826105510215
five-prime-30kb-27700bp	40.43260254974129	10.631194324425241
five-prime-30kb-27800bp	40.413727148724746	10.390142422787646
five-prime-30kb-27900bp	40.43087509386117	10.411799221208726
five-prime-30kb-28000bp	40.500720115218435	10.615671840827865
five-prime-30kb-28100bp	40.50051860149476	10.48525097348909
five-prime-30kb-28200bp	40.50825909923365	10.643729663412813
five-prime-30kb-28300bp	40.546460264403514	10.637241305739279
five-prime-30kb-28400bp	40.519308726264136	10.67692553872413
five-prime-30kb-28500bp	40.46965351180974	10.623906550032004
five-prime-30kb-28600bp	40.48938301672983	10.337173947831653
five-prime-30kb-28700bp	40.463416739158966	10.362118625986772
five-prime-30kb-28800bp	40.46330423908155	10.519204096874
five-prime-30kb-28900bp	40.42620240113839	10.42940203765936
five-prime-30kb-29000bp	40.406440603471545	10.441083906758415
five-prime-30kb-29100bp	40.44416732693492	10.62420653971302
five-prime-30kb-29200bp	40.4845460578352	10.704379367365446
five-prime-30kb-29300bp	40.44562260396446	10.663359470848668
five-prime-30kb-29400bp	40.50648937846534	10.56286339147597
five-prime-30kb-29500bp	40.48266889529025	10.718713325509443
five-prime-30kb-29600bp	40.43058467191616	10.828550090686013
five-prime-30kb-29700bp	40.397948228955514	10.545449695935133
five-prime-30kb-29800bp	40.519378846797665	10.543102528539421
five-prime-30kb-29900bp	40.47895932084559	10.401098901098901
five-prime-30kb-30000bp	40.533713858956574	10.438973647711512
three-prime-30kb-100bp	35.363362963888044	8.013681856899488
three-prime-30kb-200bp	36.6767590367677	8.650497843565306
three-prime-30kb-300bp	37.586608600131555	8.908950535115276
three-prime-30kb-400bp	38.066673258942046	8.98413290027155
three-prime-30kb-500bp	38.497082723109024	9.122357701932804
three-prime-30kb-600bp	38.983280975453916	9.315531654331505
three-prime-30kb-700bp	39.253873595655186	9.433789468079443
three-prime-30kb-800bp	39.45940045790959	9.410681007401097
three-prime-30kb-900bp	39.77129741984481	9.518396251530802
three-prime-30kb-1000bp	39.99054810025918	9.627069911080348
three-prime-30kb-1100bp	40.14349608647037	9.633033384803792
three-prime-30kb-1200bp	40.31931616484332	9.835197018104367
three-prime-30kb-1300bp	40.38493918502326	9.80346112886049
three-prime-30kb-1400bp	40.4234291799787	9.917465388711395
three-prime-30kb-1500bp	40.436102236421725	10.018104366347178
three-prime-30kb-1600bp	40.49806926202027	10.101544195953142
three-prime-30kb-1700bp	40.61775698016395	10.11863684771033
three-prime-30kb-1800bp	40.69975150869719	10.131522896698616
three-prime-30kb-1900bp	40.67478530875286	10.061291868576602
three-prime-30kb-2000bp	40.70807422963973	10.183493077742279
three-prime-30kb-2100bp	40.72114770213812	10.317305644302449
three-prime-30kb-2200bp	40.72562376388255	10.292811501597445
three-prime-30kb-2300bp	40.780818999946746	10.531657702753074
three-prime-30kb-2400bp	40.85825952737224	10.468051118210862
three-prime-30kb-2500bp	40.822371824129014	10.480777422790203
three-prime-30kb-2600bp	40.778725827130955	10.406091911177379
three-prime-30kb-2700bp	40.81478325700287	10.478006177441687
three-prime-30kb-2800bp	40.799126637554586	10.57657897539674
three-prime-30kb-2900bp	40.76451166258388	10.376078389604857
three-prime-30kb-3000bp	40.707233158079895	10.335605495792949
three-prime-30kb-3100bp	40.743712854086844	10.200181062946001
three-prime-30kb-3200bp	40.771241433614215	10.252156779209713
three-prime-30kb-3300bp	40.74987869966036	10.357279795505379
three-prime-30kb-3400bp	40.821386729151136	10.350995846203004
three-prime-30kb-3500bp	40.777452337842156	10.393918415166684
three-prime-30kb-3600bp	40.84913196293535	10.494887634465865
three-prime-30kb-3700bp	40.77117282635709	10.520928746405367
three-prime-30kb-3800bp	40.78339047444423	10.347534348705933
three-prime-30kb-3900bp	40.772286718500375	10.228352327191395
three-prime-30kb-4000bp	40.66638264635922	10.252636063478539
three-prime-30kb-4100bp	40.74310363190968	10.501917137075301
three-prime-30kb-4200bp	40.67035893066354	10.468047715411652
three-prime-30kb-4300bp	40.785402370555204	10.403237831504953
three-prime-30kb-4400bp	40.77794826392587	10.484130365321121
three-prime-30kb-4500bp	40.75013313451912	10.376770689104271
three-prime-30kb-4600bp	40.788156353179254	10.280541058685696
three-prime-30kb-4700bp	40.73197358611141	10.317925231654064
three-prime-30kb-4800bp	40.685003727766535	10.51065076152945
three-prime-30kb-4900bp	40.72702098200021	10.382309085099585
three-prime-30kb-5000bp	40.73545606238119	10.475929278943445
three-prime-30kb-5100bp	40.71776108462343	10.565661944829055
three-prime-30kb-5200bp	40.703110956643926	10.8017360741293
three-prime-30kb-5300bp	40.73690874500976	10.615187985940995
three-prime-30kb-5400bp	40.64541726580391	10.52708100335517
three-prime-30kb-5500bp	40.62995704192849	10.577644051549687
three-prime-30kb-5600bp	40.66307638927664	10.53578655873895
three-prime-30kb-5700bp	40.6864695311688	10.45188262235714
three-prime-30kb-5800bp	40.68080123893548	10.395558159352365
three-prime-30kb-5900bp	40.67898726859132	10.62164465274819
three-prime-30kb-6000bp	40.62510651896037	10.46713890072433
three-prime-30kb-6100bp	40.575497583918775	10.52615040477205
three-prime-30kb-6200bp	40.63116034654169	10.538719642096293
three-prime-30kb-6300bp	40.492491679789346	10.57988922028121
three-prime-30kb-6400bp	40.6306724137777	10.616691521090754
three-prime-30kb-6500bp	40.53839543557801	10.602790796761823
three-prime-30kb-6600bp	40.5542278343727	10.701374094588838
three-prime-30kb-6700bp	40.47083317194097	10.641989774179804
three-prime-30kb-6800bp	40.61465570463379	10.518853855986366
three-prime-30kb-6900bp	40.66245916773185	10.585055389859395
three-prime-30kb-7000bp	40.65225110069592	10.5497443544951
three-prime-30kb-7100bp	40.560769066893904	10.524286322965487
three-prime-30kb-7200bp	40.55799957392416	10.682094162760972
three-prime-30kb-7300bp	40.596746842595735	10.5471878994461
three-prime-30kb-7400bp	40.5079103008907	10.576693651469961
three-prime-30kb-7500bp	40.48862022439994	10.483170004260758
three-prime-30kb-7600bp	40.57230359520639	10.377097203728361
three-prime-30kb-7700bp	40.45954727030626	10.495446071904128
three-prime-30kb-7800bp	40.45324456280515	10.440958721704394
three-prime-30kb-7900bp	40.53491344873502	10.42908122503329
three-prime-30kb-8000bp	40.4903861517976	10.388122503328894
three-prime-30kb-8100bp	40.52183082489341	10.169107856191744
three-prime-30kb-8200bp	40.47305814469596	10.256085219707057
three-prime-30kb-8300bp	40.55916169744688	10.337203728362184
three-prime-30kb-8400bp	40.50978182935573	10.314673768308921
three-prime-30kb-8500bp	40.62178050395465	10.433821571238349
three-prime-30kb-8600bp	40.50333777185974	10.402769640479361
three-prime-30kb-8700bp	40.559585952203406	10.397091722595079
three-prime-30kb-8800bp	40.512369679932924	10.375552596537949
three-prime-30kb-8900bp	40.418662077131565	10.312916111850866
three-prime-30kb-9000bp	40.459694815504676	10.339760319573902
three-prime-30kb-9100bp	40.47637113884784	10.259866844207723
three-prime-30kb-9200bp	40.48892084798125	10.291573452647278
three-prime-30kb-9300bp	40.494842791702816	10.383509108341324
three-prime-30kb-9400bp	40.55859166932992	10.277564717162033
three-prime-30kb-9500bp	40.49288022442385	10.297166293810589
three-prime-30kb-9600bp	40.52053481063229	10.368401427582166
three-prime-30kb-9700bp	40.56155116390561	10.44606615884515
three-prime-30kb-9800bp	40.381295582465	10.48564427635434
three-prime-30kb-9900bp	40.43938899369389	10.50007991050024
three-prime-30kb-10000bp	40.545506628204826	10.393266208513133
three-prime-30kb-10100bp	40.48034816390258	10.465984763731287
three-prime-30kb-10200bp	40.49091683980608	10.314953918278196
three-prime-30kb-10300bp	40.52364462912649	10.281018592509723
three-prime-30kb-10400bp	40.539208421683576	10.308933993926802
three-prime-30kb-10500bp	40.54032052885086	10.17778369738945
three-prime-30kb-10600bp	40.561034122310566	10.18449653702717
three-prime-30kb-10700bp	40.51191758471523	10.19584443260522
three-prime-30kb-10800bp	40.556550257067066	10.16793649102243
three-prime-30kb-10900bp	40.57673910845174	10.312749746923117
three-prime-30kb-11000bp	40.572616911317105	10.454845756300282
three-prime-30kb-11100bp	40.488867577151446	10.434759443763653
three-prime-30kb-11200bp	40.461206672488714	10.459985080988917
three-prime-30kb-11300bp	40.51454898228576	10.28127664109122
three-prime-30kb-11400bp	40.43432341838925	10.106031543052003
three-prime-30kb-11500bp	40.386918168168165	10.272165387894288
three-prime-30kb-11600bp	40.462364798524064	10.294170929241261
three-prime-30kb-11700bp	40.42778695681357	10.226502557544757
three-prime-30kb-11800bp	40.52006403440711	10.19836956521739
three-prime-30kb-11900bp	40.48872057184078	10.077152600170503
three-prime-30kb-12000bp	40.427759313483485	10.157936803964406
three-prime-30kb-12100bp	40.43762146261275	10.118179880647912
three-prime-30kb-12200bp	40.46075891191986	10.165130281877763
three-prime-30kb-12300bp	40.463366547663455	10.150317045878404
three-prime-30kb-12400bp	40.55902077354627	10.19784728512815
three-prime-30kb-12500bp	40.464509753581	10.156338253316992
three-prime-30kb-12600bp	40.53648024274188	10.217094745816903
three-prime-30kb-12700bp	40.45578809679529	10.349000799360512
three-prime-30kb-12800bp	40.44310238883723	10.258086863842259
three-prime-30kb-12900bp	40.529105604405366	10.187156941113775
three-prime-30kb-13000bp	40.422104898426454	10.032933653077539
three-prime-30kb-13100bp	40.471517735306705	10.115640820676791
three-prime-30kb-13200bp	40.53909002878998	10.203943511857181
three-prime-30kb-13300bp	40.43836472041005	10.292992272848387
three-prime-30kb-13400bp	40.50883737454481	10.422115640820676
three-prime-30kb-13500bp	40.49585447481259	10.383479882760458
three-prime-30kb-13600bp	40.43433654682679	10.46890487609912
three-prime-30kb-13700bp	40.4915073926411	10.593232081001865
three-prime-30kb-13800bp	40.38718685961408	10.520756727950973
three-prime-30kb-13900bp	40.483302704915104	10.573354649613643
three-prime-30kb-14000bp	40.486018491143156	10.477591260325074
three-prime-30kb-14100bp	40.43209679170244	10.452970956568079
three-prime-30kb-14200bp	40.46474820143885	10.454249933386624
three-prime-30kb-14300bp	40.4816413535838	10.36546762589928
three-prime-30kb-14400bp	40.39309745186307	10.395949906741274
three-prime-30kb-14500bp	40.42275512922995	10.401492139621636
three-prime-30kb-14600bp	40.50402344790834	10.284359179323209
three-prime-30kb-14700bp	40.42451372235545	10.24220623501199
three-prime-30kb-14800bp	40.518279213107505	10.324593658406608
three-prime-30kb-14900bp	40.433151449854606	10.45398347988276
three-prime-30kb-15000bp	40.4326941314332	10.286597388755663
three-prime-30kb-15100bp	40.447223618585085	10.387156941113776
three-prime-30kb-15200bp	40.45435651478817	10.404529709565681
three-prime-30kb-15300bp	40.47599451303155	10.455635491606715
three-prime-30kb-15400bp	40.36169675104117	10.580335731414868
three-prime-30kb-15500bp	40.39209598504771	10.62099653610445
three-prime-30kb-15600bp	40.52235544897415	10.44535038635758
three-prime-30kb-15700bp	40.361204369837466	10.453876898481216
three-prime-30kb-15800bp	40.39474198419042	10.53738342659206
