clade	position	GC_mean	GC_se
reptile	three-prime-30kb-22200bp	0.4705327203893997	NA
reptile	three-prime-30kb-22300bp	0.47121484586262846	NA
reptile	three-prime-30kb-22400bp	0.4721310044741629	NA
reptile	three-prime-30kb-22500bp	0.4712442186829787	NA
reptile	three-prime-30kb-22600bp	0.4714561925365062	NA
reptile	three-prime-30kb-22700bp	0.4720614183342347	NA
reptile	three-prime-30kb-22800bp	0.472125123777574	NA
reptile	three-prime-30kb-22900bp	0.4722174455479621	NA
reptile	three-prime-30kb-23000bp	0.4718564995056476	NA
reptile	three-prime-30kb-23100bp	0.47142866117940624	NA
reptile	three-prime-30kb-23200bp	0.47210301364100715	NA
reptile	three-prime-30kb-23300bp	0.47190540048053314	NA
reptile	three-prime-30kb-23400bp	0.47260343428880475	NA
reptile	three-prime-30kb-23500bp	0.4727426987560843	NA
reptile	three-prime-30kb-23600bp	0.4737236343969713	NA
reptile	three-prime-30kb-23700bp	0.4732375608436993	NA
reptile	three-prime-30kb-23800bp	0.4728427528393726	NA
reptile	three-prime-30kb-23900bp	0.4718467189471787	NA
reptile	three-prime-30kb-24000bp	0.47152304213667623	NA
reptile	three-prime-30kb-24100bp	0.47268735996291433	NA
reptile	three-prime-30kb-24200bp	0.47133575321379545	NA
reptile	three-prime-30kb-24300bp	0.47123222977671325	NA
reptile	three-prime-30kb-24400bp	0.47196348505731084	NA
reptile	three-prime-30kb-24500bp	0.47123589971413116	NA
reptile	three-prime-30kb-24600bp	0.47177416626777646	NA
reptile	three-prime-30kb-24700bp	0.47133671763606866	NA
reptile	three-prime-30kb-24800bp	0.4719246890210925	NA
reptile	three-prime-30kb-24900bp	0.4711955659252194	NA
reptile	three-prime-30kb-25000bp	0.4717983377946341	NA
reptile	three-prime-30kb-25100bp	0.4727215824133872	NA
reptile	three-prime-30kb-25200bp	0.47167915603240324	NA
reptile	three-prime-30kb-25300bp	0.4723472147106544	NA
reptile	three-prime-30kb-25400bp	0.4724175229853975	NA
reptile	three-prime-30kb-25500bp	0.4719901660752681	NA
reptile	three-prime-30kb-25600bp	0.472210654407788	NA
reptile	three-prime-30kb-25700bp	0.4721382579598458	NA
reptile	three-prime-30kb-25800bp	0.47157506928952886	NA
reptile	three-prime-30kb-25900bp	0.47097072939904006	NA
reptile	three-prime-30kb-26000bp	0.47229703238017984	NA
reptile	three-prime-30kb-26100bp	0.47252354213724435	NA
reptile	three-prime-30kb-26200bp	0.47170518833018193	NA
reptile	three-prime-30kb-26300bp	0.47164908182739357	NA
reptile	three-prime-30kb-26400bp	0.47182576068249793	NA
reptile	three-prime-30kb-26500bp	0.4715661697918535	NA
reptile	three-prime-30kb-26600bp	0.4716792861005949	NA
reptile	three-prime-30kb-26700bp	0.4710659815265249	NA
reptile	three-prime-30kb-26800bp	0.47221236406754635	NA
reptile	three-prime-30kb-26900bp	0.4713961192617132	NA
reptile	three-prime-30kb-27000bp	0.47091677371374485	NA
reptile	three-prime-30kb-27100bp	0.47110945845446556	NA
reptile	three-prime-30kb-27200bp	0.4704049097855596	NA
reptile	three-prime-30kb-27300bp	0.47159275283937263	NA
reptile	three-prime-30kb-27400bp	0.4716798099892249	NA
reptile	three-prime-30kb-27500bp	0.4721053343249273	NA
reptile	three-prime-30kb-27600bp	0.4715536474883375	NA
reptile	three-prime-30kb-27700bp	0.47104545556982846	NA
reptile	three-prime-30kb-27800bp	0.47213942795320846	NA
reptile	three-prime-30kb-27900bp	0.47157270239043714	NA
reptile	three-prime-30kb-28000bp	0.4713233510211215	NA
reptile	three-prime-30kb-28100bp	0.4721306376360809	NA
reptile	three-prime-30kb-28200bp	0.4723059898290682	NA
reptile	three-prime-30kb-28300bp	0.47123789937581456	NA
reptile	three-prime-30kb-28400bp	0.47159521233432516	NA
reptile	three-prime-30kb-28500bp	0.4705700568028131	NA
reptile	three-prime-30kb-28600bp	0.47017717067892884	NA
reptile	three-prime-30kb-28700bp	0.4709264268325669	NA
reptile	three-prime-30kb-28800bp	0.4697882596138056	NA
reptile	three-prime-30kb-28900bp	0.47092027858543517	NA
reptile	three-prime-30kb-29000bp	0.47059329810766687	NA
reptile	three-prime-30kb-29100bp	0.47138763009714707	NA
reptile	three-prime-30kb-29200bp	0.47118745623927116	NA
reptile	three-prime-30kb-29300bp	0.4705389140577456	NA
reptile	three-prime-30kb-29400bp	0.4707749002637095	NA
reptile	three-prime-30kb-29500bp	0.4708479275136926	NA
reptile	three-prime-30kb-29600bp	0.4707843667590777	NA
reptile	three-prime-30kb-29700bp	0.470043951585638	NA
reptile	three-prime-30kb-29800bp	0.470396916627223	NA
reptile	three-prime-30kb-29900bp	0.4697269735998302	NA
reptile	three-prime-30kb-30000bp	0.470832713419445	NA
reptile	five-prime-100bp	0.6223370838515604	NA
reptile	five-prime-200bp	0.6001527605775986	NA
reptile	five-prime-300bp	0.5781730273912304	NA
reptile	five-prime-400bp	0.5593248110915697	NA
reptile	five-prime-500bp	0.5419709033071938	NA
reptile	five-prime-600bp	0.5255589624627571	NA
reptile	five-prime-700bp	0.512810499305365	NA
reptile	five-prime-800bp	0.5026493553848136	NA
reptile	five-prime-900bp	0.4938706628864588	NA
reptile	five-prime-1000bp	0.48785878223302276	NA
reptile	five-prime-1100bp	0.48252261374375593	NA
reptile	five-prime-1200bp	0.4792048229319279	NA
reptile	five-prime-1300bp	0.47631110620175016	NA
reptile	five-prime-1400bp	0.4749257459160254	NA
reptile	five-prime-1500bp	0.47182339836629994	NA
reptile	five-prime-1600bp	0.4700891109160872	NA
reptile	five-prime-1700bp	0.47036019252784	NA
reptile	five-prime-1800bp	0.4699770544472343	NA
reptile	five-prime-1900bp	0.46951476570341805	NA
reptile	five-prime-2000bp	0.46732035574456593	NA
reptile	three-prime-100bp	0.432044346754952	NA
reptile	three-prime-200bp	0.4473352150416018	NA
reptile	three-prime-300bp	0.4527152864687462	NA
reptile	three-prime-400bp	0.45589920664449796	NA
reptile	three-prime-500bp	0.45878329758857	NA
reptile	three-prime-600bp	0.46010401284842034	NA
reptile	three-prime-700bp	0.4621032479130501	NA
reptile	three-prime-800bp	0.4625031177469217	NA
reptile	three-prime-900bp	0.4633271384740602	NA
reptile	three-prime-1000bp	0.46367163262040384	NA
reptile	three-prime-1100bp	0.46492270303112126	NA
reptile	three-prime-1200bp	0.4657841414841611	NA
reptile	three-prime-1300bp	0.46533247822858304	NA
reptile	three-prime-1400bp	0.4651299534192938	NA
reptile	three-prime-1500bp	0.4666339149273059	NA
reptile	three-prime-1600bp	0.4671335988658611	NA
reptile	three-prime-1700bp	0.46731519611152367	NA
reptile	three-prime-1800bp	0.4683588739620604	NA
reptile	three-prime-1900bp	0.468859489500947	NA
reptile	three-prime-2000bp	0.4693370887441101	NA
amphibian	UTR5	0.5596062761392397	NA
amphibian	FirstCDS	0.5437572907041488	NA
amphibian	InternalCDS	0.4758196407516017	NA
amphibian	LastCDS	0.47776964782057085	NA
amphibian	UTR3	0.4013283072129205	NA
amphibian	5'UTR-intron	0.44181655789585017	NA
amphibian	First-intron	0.4446293797963261	NA
amphibian	Internal-intron	0.4403074876262194	NA
amphibian	Last-intron	0.44411341405737176	NA
amphibian	3'UTR-intron	0.44043829328562767	NA
amphibian	five-prime-30kb-100bp	0.539518420203733	NA
amphibian	five-prime-30kb-200bp	0.49569991515705897	NA
amphibian	five-prime-30kb-300bp	0.46772168246656043	NA
amphibian	five-prime-30kb-400bp	0.45504518008934797	NA
amphibian	five-prime-30kb-500bp	0.4492556373500382	NA
amphibian	five-prime-30kb-600bp	0.44759293022007607	NA
amphibian	five-prime-30kb-700bp	0.44427898292499846	NA
amphibian	five-prime-30kb-800bp	0.4442118407987467	NA
amphibian	five-prime-30kb-900bp	0.4452981785894558	NA
amphibian	five-prime-30kb-1000bp	0.4451823937473148	NA
amphibian	five-prime-30kb-1100bp	0.4472444043844987	NA
amphibian	five-prime-30kb-1200bp	0.44727965251101703	NA
amphibian	five-prime-30kb-1300bp	0.4489272061855583	NA
amphibian	five-prime-30kb-1400bp	0.4501705623753105	NA
amphibian	five-prime-30kb-1500bp	0.4502272665534805	NA
amphibian	five-prime-30kb-1600bp	0.4490966936770078	NA
amphibian	five-prime-30kb-1700bp	0.4505322511920497	NA
amphibian	five-prime-30kb-1800bp	0.4501814706888004	NA
amphibian	five-prime-30kb-1900bp	0.4509319174824401	NA
amphibian	five-prime-30kb-2000bp	0.4511887101467297	NA
amphibian	five-prime-30kb-2100bp	0.45054357032349746	NA
amphibian	five-prime-30kb-2200bp	0.4512900440991274	NA
amphibian	five-prime-30kb-2300bp	0.4513251216204878	NA
amphibian	five-prime-30kb-2400bp	0.45178613332384004	NA
amphibian	five-prime-30kb-2500bp	0.451866767760589	NA
amphibian	five-prime-30kb-2600bp	0.4526640799455901	NA
amphibian	five-prime-30kb-2700bp	0.4518083927165303	NA
amphibian	five-prime-30kb-2800bp	0.4523914920027348	NA
amphibian	five-prime-30kb-2900bp	0.4520619072767301	NA
amphibian	five-prime-30kb-3000bp	0.4530809684844975	NA
amphibian	five-prime-30kb-3100bp	0.45357258415033025	NA
amphibian	five-prime-30kb-3200bp	0.45310407109838086	NA
amphibian	five-prime-30kb-3300bp	0.453674942934229	NA
amphibian	five-prime-30kb-3400bp	0.45354635718604075	NA
amphibian	five-prime-30kb-3500bp	0.4538316716732701	NA
amphibian	five-prime-30kb-3600bp	0.4552086312962559	NA
amphibian	five-prime-30kb-3700bp	0.4547537624870223	NA
amphibian	five-prime-30kb-3800bp	0.45580494502270674	NA
amphibian	five-prime-30kb-3900bp	0.45491949713896523	NA
amphibian	five-prime-30kb-4000bp	0.4556030291295555	NA
amphibian	five-prime-30kb-4100bp	0.4553993406623803	NA
amphibian	five-prime-30kb-4200bp	0.45527692772067835	NA
amphibian	five-prime-30kb-4300bp	0.4560262328967556	NA
amphibian	five-prime-30kb-4400bp	0.45551917375137785	NA
amphibian	five-prime-30kb-4500bp	0.45499631091534404	NA
amphibian	five-prime-30kb-4600bp	0.45597018158084157	NA
amphibian	five-prime-30kb-4700bp	0.4551454436314158	NA
amphibian	five-prime-30kb-4800bp	0.45573513945828853	NA
amphibian	five-prime-30kb-4900bp	0.45747543120275674	NA
amphibian	five-prime-30kb-5000bp	0.45620657005261095	NA
amphibian	five-prime-30kb-5100bp	0.4569215624698619	NA
amphibian	five-prime-30kb-5200bp	0.4558661285664537	NA
amphibian	five-prime-30kb-5300bp	0.4561607564737907	NA
amphibian	five-prime-30kb-5400bp	0.4559403014849696	NA
amphibian	five-prime-30kb-5500bp	0.45573486347494585	NA
amphibian	five-prime-30kb-5600bp	0.4550366051585689	NA
amphibian	five-prime-30kb-5700bp	0.4555532508783633	NA
amphibian	five-prime-30kb-5800bp	0.45657078299363646	NA
amphibian	five-prime-30kb-5900bp	0.4568084694338648	NA
amphibian	five-prime-30kb-6000bp	0.4565491753832593	NA
amphibian	five-prime-30kb-6100bp	0.4564347435630821	NA
amphibian	five-prime-30kb-6200bp	0.4569612811104779	NA
amphibian	five-prime-30kb-6300bp	0.4558556161128342	NA
amphibian	five-prime-30kb-6400bp	0.4568417787305652	NA
amphibian	five-prime-30kb-6500bp	0.45580483251734705	NA
amphibian	five-prime-30kb-6600bp	0.45579217809900874	NA
amphibian	five-prime-30kb-6700bp	0.45614719350358335	NA
amphibian	five-prime-30kb-6800bp	0.4567510448296046	NA
amphibian	five-prime-30kb-6900bp	0.4554584528405073	NA
amphibian	five-prime-30kb-7000bp	0.45530970576654795	NA
amphibian	five-prime-30kb-7100bp	0.4557801997877466	NA
amphibian	five-prime-30kb-7200bp	0.4554452250787748	NA
amphibian	five-prime-30kb-7300bp	0.45664808237362325	NA
amphibian	five-prime-30kb-7400bp	0.4561723624373733	NA
amphibian	five-prime-30kb-7500bp	0.4565753195449603	NA
amphibian	five-prime-30kb-7600bp	0.45560019232563315	NA
amphibian	five-prime-30kb-7700bp	0.4542223278153251	NA
amphibian	five-prime-30kb-7800bp	0.45491187593812116	NA
amphibian	five-prime-30kb-7900bp	0.4547283195394027	NA
amphibian	five-prime-30kb-8000bp	0.45519654508305213	NA
amphibian	five-prime-30kb-8100bp	0.45598195886027837	NA
amphibian	five-prime-30kb-8200bp	0.455676338070153	NA
amphibian	five-prime-30kb-8300bp	0.4561656768457776	NA
amphibian	five-prime-30kb-8400bp	0.45584055022574627	NA
amphibian	five-prime-30kb-8500bp	0.4566606381604444	NA
amphibian	five-prime-30kb-8600bp	0.4565065570080961	NA
amphibian	five-prime-30kb-8700bp	0.45550289312331105	NA
amphibian	five-prime-30kb-8800bp	0.4566430903709568	NA
amphibian	five-prime-30kb-8900bp	0.45613106287096256	NA
amphibian	five-prime-30kb-9000bp	0.4553836807638242	NA
amphibian	five-prime-30kb-9100bp	0.4548835019864914	NA
amphibian	five-prime-30kb-9200bp	0.4553858530330468	NA
amphibian	five-prime-30kb-9300bp	0.454353756031881	NA
amphibian	five-prime-30kb-9400bp	0.45415177657137634	NA
amphibian	five-prime-30kb-9500bp	0.4555750475550883	NA
amphibian	five-prime-30kb-9600bp	0.45456218966632306	NA
amphibian	five-prime-30kb-9700bp	0.4542600158664889	NA
amphibian	five-prime-30kb-9800bp	0.4541014404186825	NA
amphibian	five-prime-30kb-9900bp	0.45576969111704	NA
amphibian	five-prime-30kb-10000bp	0.45647414000685727	NA
amphibian	five-prime-30kb-10100bp	0.45521608437980116	NA
amphibian	five-prime-30kb-10200bp	0.4552671361199044	NA
amphibian	five-prime-30kb-10300bp	0.45598186790705686	NA
amphibian	five-prime-30kb-10400bp	0.4551502035015182	NA
amphibian	five-prime-30kb-10500bp	0.4559424241517265	NA
amphibian	five-prime-30kb-10600bp	0.4552610524518103	NA
amphibian	five-prime-30kb-10700bp	0.4552507200262659	NA
amphibian	five-prime-30kb-10800bp	0.45512274655391893	NA
amphibian	five-prime-30kb-10900bp	0.45516593750197004	NA
amphibian	five-prime-30kb-11000bp	0.45544011642737564	NA
amphibian	five-prime-30kb-11100bp	0.45609173852534113	NA
amphibian	five-prime-30kb-11200bp	0.4567666731291198	NA
amphibian	five-prime-30kb-11300bp	0.45529856533540136	NA
amphibian	five-prime-30kb-11400bp	0.45497982931290415	NA
amphibian	five-prime-30kb-11500bp	0.4546068282671618	NA
amphibian	five-prime-30kb-11600bp	0.45370686312524233	NA
amphibian	five-prime-30kb-11700bp	0.4542744875954913	NA
amphibian	five-prime-30kb-11800bp	0.45488060745997216	NA
amphibian	five-prime-30kb-11900bp	0.455513501567947	NA
amphibian	five-prime-30kb-12000bp	0.45531033864933096	NA
amphibian	five-prime-30kb-12100bp	0.4555337202801553	NA
amphibian	five-prime-30kb-12200bp	0.45531395148918	NA
amphibian	five-prime-30kb-12300bp	0.45444276443408976	NA
amphibian	five-prime-30kb-12400bp	0.4558065169148497	NA
amphibian	five-prime-30kb-12500bp	0.45670953981385726	NA
amphibian	five-prime-30kb-12600bp	0.4559909290329953	NA
amphibian	five-prime-30kb-12700bp	0.45565593139285415	NA
amphibian	five-prime-30kb-12800bp	0.45566742537511357	NA
amphibian	five-prime-30kb-12900bp	0.4560155729689185	NA
amphibian	five-prime-30kb-13000bp	0.4559975441090932	NA
amphibian	five-prime-30kb-13100bp	0.45635472543570516	NA
amphibian	five-prime-30kb-13200bp	0.4561950271108751	NA
amphibian	five-prime-30kb-13300bp	0.4559032621371525	NA
amphibian	five-prime-30kb-13400bp	0.4559208132922401	NA
amphibian	five-prime-30kb-13500bp	0.45624846486975634	NA
amphibian	five-prime-30kb-13600bp	0.45606353609268124	NA
amphibian	five-prime-30kb-13700bp	0.4558366954293405	NA
amphibian	five-prime-30kb-13800bp	0.4553023256387811	NA
amphibian	five-prime-30kb-13900bp	0.45554823270737377	NA
amphibian	five-prime-30kb-14000bp	0.45429547944731935	NA
amphibian	five-prime-30kb-14100bp	0.45373886308869826	NA
amphibian	five-prime-30kb-14200bp	0.45342020075509115	NA
amphibian	five-prime-30kb-14300bp	0.4541990194901719	NA
amphibian	five-prime-30kb-14400bp	0.4537905947698107	NA
amphibian	five-prime-30kb-14500bp	0.45428206738004456	NA
amphibian	five-prime-30kb-14600bp	0.45523821065396175	NA
amphibian	five-prime-30kb-14700bp	0.4552019956004	NA
amphibian	five-prime-30kb-14800bp	0.4542488835379756	NA
amphibian	five-prime-30kb-14900bp	0.45402902491149844	NA
amphibian	five-prime-30kb-15000bp	0.4555810739273317	NA
amphibian	five-prime-30kb-15100bp	0.45526067065436737	NA
amphibian	five-prime-30kb-15200bp	0.4553574660633484	NA
amphibian	five-prime-30kb-15300bp	0.455052266835614	NA
amphibian	five-prime-30kb-15400bp	0.4552357870699498	NA
amphibian	five-prime-30kb-15500bp	0.45518412617613063	NA
amphibian	five-prime-30kb-15600bp	0.4546666512274295	NA
amphibian	five-prime-30kb-15700bp	0.4541241318883359	NA
amphibian	five-prime-30kb-15800bp	0.4543586973429905	NA
amphibian	five-prime-30kb-15900bp	0.4546543730126074	NA
amphibian	five-prime-30kb-16000bp	0.454094520379182	NA
amphibian	five-prime-30kb-16100bp	0.45446274397995823	NA
amphibian	five-prime-30kb-16200bp	0.4546004413346675	NA
amphibian	five-prime-30kb-16300bp	0.45529471347600264	NA
amphibian	five-prime-30kb-16400bp	0.45450832301022415	NA
amphibian	five-prime-30kb-16500bp	0.45437788832830783	NA
amphibian	five-prime-30kb-16600bp	0.45461263137733726	NA
amphibian	five-prime-30kb-16700bp	0.45396274911529155	NA
amphibian	five-prime-30kb-16800bp	0.4546097823590215	NA
amphibian	five-prime-30kb-16900bp	0.45431455864090114	NA
amphibian	five-prime-30kb-17000bp	0.45432713006106373	NA
amphibian	five-prime-30kb-17100bp	0.4548279288508202	NA
amphibian	five-prime-30kb-17200bp	0.45461359682443836	NA
amphibian	five-prime-30kb-17300bp	0.45454510369541196	NA
amphibian	five-prime-30kb-17400bp	0.4545899898420907	NA
amphibian	five-prime-30kb-17500bp	0.4547646135377228	NA
amphibian	five-prime-30kb-17600bp	0.4548467008105017	NA
amphibian	five-prime-30kb-17700bp	0.45421877678573935	NA
amphibian	five-prime-30kb-17800bp	0.45517955788952835	NA
amphibian	five-prime-30kb-17900bp	0.455341603239838	NA
amphibian	five-prime-30kb-18000bp	0.45408894882579093	NA
amphibian	five-prime-30kb-18100bp	0.4538816175462411	NA
amphibian	five-prime-30kb-18200bp	0.4554731861246333	NA
amphibian	five-prime-30kb-18300bp	0.4541819379257972	NA
amphibian	five-prime-30kb-18400bp	0.45429624361543935	NA
amphibian	five-prime-30kb-18500bp	0.4537324844260299	NA
amphibian	five-prime-30kb-18600bp	0.4540920258380011	NA
amphibian	five-prime-30kb-18700bp	0.45462272036019213	NA
amphibian	five-prime-30kb-18800bp	0.45341555494614294	NA
amphibian	five-prime-30kb-18900bp	0.454073900988547	NA
amphibian	five-prime-30kb-19000bp	0.45435676420889537	NA
amphibian	five-prime-30kb-19100bp	0.4536834524674816	NA
amphibian	five-prime-30kb-19200bp	0.4546581119398271	NA
amphibian	five-prime-30kb-19300bp	0.45448884578079535	NA
amphibian	five-prime-30kb-19400bp	0.4544318028615087	NA
amphibian	five-prime-30kb-19500bp	0.45420687153525274	NA
amphibian	five-prime-30kb-19600bp	0.45509829280910497	NA
amphibian	five-prime-30kb-19700bp	0.45528186908493357	NA
amphibian	five-prime-30kb-19800bp	0.45454197661903656	NA
amphibian	five-prime-30kb-19900bp	0.453923547221317	NA
amphibian	five-prime-30kb-20000bp	0.4555536482256607	NA
amphibian	five-prime-30kb-20100bp	0.4553372566772295	NA
amphibian	five-prime-30kb-20200bp	0.4540175723031065	NA
amphibian	five-prime-30kb-20300bp	0.45511960450394134	NA
amphibian	five-prime-30kb-20400bp	0.45490019111383556	NA
amphibian	five-prime-30kb-20500bp	0.454704175558975	NA
amphibian	five-prime-30kb-20600bp	0.4537373789178872	NA
amphibian	five-prime-30kb-20700bp	0.45440477100283755	NA
amphibian	five-prime-30kb-20800bp	0.4535938789743262	NA
amphibian	five-prime-30kb-20900bp	0.45494466807860073	NA
amphibian	five-prime-30kb-21000bp	0.45425942694521704	NA
amphibian	five-prime-30kb-21100bp	0.4538887451487711	NA
amphibian	five-prime-30kb-21200bp	0.4541229876105011	NA
amphibian	five-prime-30kb-21300bp	0.45489377898265926	NA
amphibian	five-prime-30kb-21400bp	0.45463281697649555	NA
amphibian	five-prime-30kb-21500bp	0.45417976360279083	NA
amphibian	five-prime-30kb-21600bp	0.4542863142321176	NA
amphibian	five-prime-30kb-21700bp	0.45377663675745555	NA
amphibian	five-prime-30kb-21800bp	0.4542396935456136	NA
amphibian	five-prime-30kb-21900bp	0.45283222377851046	NA
amphibian	five-prime-30kb-22000bp	0.4542081210649832	NA
amphibian	five-prime-30kb-22100bp	0.4534718246106416	NA
amphibian	five-prime-30kb-22200bp	0.4528893764993534	NA
amphibian	five-prime-30kb-22300bp	0.45417941847877663	NA
amphibian	five-prime-30kb-22400bp	0.45354729594570425	NA
amphibian	five-prime-30kb-22500bp	0.4542330817704328	NA
amphibian	five-prime-30kb-22600bp	0.45421528252010007	NA
amphibian	five-prime-30kb-22700bp	0.4535703365820191	NA
amphibian	five-prime-30kb-22800bp	0.45360583096376583	NA
amphibian	five-prime-30kb-22900bp	0.4535414492823885	NA
amphibian	five-prime-30kb-23000bp	0.4529931840731634	NA
amphibian	five-prime-30kb-23100bp	0.4527455824651878	NA
amphibian	five-prime-30kb-23200bp	0.45338158774249315	NA
amphibian	five-prime-30kb-23300bp	0.4528830550453175	NA
amphibian	five-prime-30kb-23400bp	0.4543160924587254	NA
amphibian	five-prime-30kb-23500bp	0.454042381613727	NA
amphibian	five-prime-30kb-23600bp	0.45262354547825906	NA
amphibian	five-prime-30kb-23700bp	0.4526727049161038	NA
amphibian	five-prime-30kb-23800bp	0.45413256030540256	NA
amphibian	five-prime-30kb-23900bp	0.4536544969266497	NA
amphibian	five-prime-30kb-24000bp	0.45513416835095566	NA
amphibian	five-prime-30kb-24100bp	0.4543202650639544	NA
amphibian	five-prime-30kb-24200bp	0.454032159482481	NA
amphibian	five-prime-30kb-24300bp	0.45347275433446765	NA
amphibian	five-prime-30kb-24400bp	0.45260170014535717	NA
amphibian	five-prime-30kb-24500bp	0.45306052859246193	NA
amphibian	five-prime-30kb-24600bp	0.4531049326530442	NA
amphibian	five-prime-30kb-24700bp	0.4532138538359472	NA
amphibian	five-prime-30kb-24800bp	0.4530485416973663	NA
amphibian	five-prime-30kb-24900bp	0.4531649359852869	NA
amphibian	five-prime-30kb-25000bp	0.45343273773666626	NA
amphibian	five-prime-30kb-25100bp	0.4534272769301895	NA
amphibian	five-prime-30kb-25200bp	0.4528211102504646	NA
amphibian	five-prime-30kb-25300bp	0.4519207184735809	NA
amphibian	five-prime-30kb-25400bp	0.4527960880543405	NA
amphibian	five-prime-30kb-25500bp	0.45221747572815535	NA
amphibian	five-prime-30kb-25600bp	0.4520689026184172	NA
amphibian	five-prime-30kb-25700bp	0.4536838505112992	NA
amphibian	five-prime-30kb-25800bp	0.4532988156106401	NA
amphibian	five-prime-30kb-25900bp	0.45426121286648113	NA
amphibian	five-prime-30kb-26000bp	0.4542686644964815	NA
amphibian	five-prime-30kb-26100bp	0.4536865174404512	NA
amphibian	five-prime-30kb-26200bp	0.45356216053995846	NA
amphibian	five-prime-30kb-26300bp	0.4539506258263191	NA
amphibian	five-prime-30kb-26400bp	0.4528823906434331	NA
amphibian	five-prime-30kb-26500bp	0.4540421710143051	NA
amphibian	five-prime-30kb-26600bp	0.4533844548405215	NA
amphibian	five-prime-30kb-26700bp	0.45425712801328877	NA
amphibian	five-prime-30kb-26800bp	0.4547724477244772	NA
amphibian	five-prime-30kb-26900bp	0.45372547489922316	NA
amphibian	five-prime-30kb-27000bp	0.4541439462977626	NA
amphibian	five-prime-30kb-27100bp	0.45403162703482663	NA
amphibian	five-prime-30kb-27200bp	0.4536909943982281	NA
amphibian	five-prime-30kb-27300bp	0.45488474488474495	NA
amphibian	five-prime-30kb-27400bp	0.45420663860778937	NA
amphibian	five-prime-30kb-27500bp	0.45433001342092255	NA
amphibian	five-prime-30kb-27600bp	0.4539506947578116	NA
amphibian	five-prime-30kb-27700bp	0.45397709668253994	NA
amphibian	five-prime-30kb-27800bp	0.4536519577583118	NA
amphibian	five-prime-30kb-27900bp	0.4541455913617571	NA
amphibian	five-prime-30kb-28000bp	0.4556105140489447	NA
amphibian	five-prime-30kb-28100bp	0.45502495499543294	NA
amphibian	five-prime-30kb-28200bp	0.4542818242650103	NA
amphibian	five-prime-30kb-28300bp	0.4545512817878173	NA
amphibian	five-prime-30kb-28400bp	0.45420617253263945	NA
amphibian	five-prime-30kb-28500bp	0.4533001995091721	NA
amphibian	five-prime-30kb-28600bp	0.45375872128840133	NA
amphibian	five-prime-30kb-28700bp	0.4534332513272044	NA
amphibian	five-prime-30kb-28800bp	0.45289524796063707	NA
amphibian	five-prime-30kb-28900bp	0.45309633396282245	NA
amphibian	five-prime-30kb-29000bp	0.4527094460754947	NA
amphibian	five-prime-30kb-29100bp	0.4527647315275113	NA
amphibian	five-prime-30kb-29200bp	0.4527537371595111	NA
amphibian	five-prime-30kb-29300bp	0.45454023439568547	NA
amphibian	five-prime-30kb-29400bp	0.45437499000609677	NA
amphibian	five-prime-30kb-29500bp	0.454899480362839	NA
amphibian	five-prime-30kb-29600bp	0.454797917393687	NA
amphibian	five-prime-30kb-29700bp	0.45470542387209056	NA
amphibian	five-prime-30kb-29800bp	0.45420768026608865	NA
amphibian	five-prime-30kb-29900bp	0.45303288102112255	NA
amphibian	five-prime-30kb-30000bp	0.4543564506032939	NA
amphibian	three-prime-30kb-100bp	0.3994366880326138	NA
amphibian	three-prime-30kb-200bp	0.4196465917508905	NA
amphibian	three-prime-30kb-300bp	0.4277691766821874	NA
amphibian	three-prime-30kb-400bp	0.432742754339363	NA
amphibian	three-prime-30kb-500bp	0.4348792896177771	NA
amphibian	three-prime-30kb-600bp	0.4353071872483571	NA
amphibian	three-prime-30kb-700bp	0.43684872323961826	NA
amphibian	three-prime-30kb-800bp	0.44022826928037145	NA
amphibian	three-prime-30kb-900bp	0.4412540122574321	NA
amphibian	three-prime-30kb-1000bp	0.44274485357867055	NA
amphibian	three-prime-30kb-1100bp	0.4435833821931033	NA
amphibian	three-prime-30kb-1200bp	0.44461658358819417	NA
amphibian	three-prime-30kb-1300bp	0.4447833106887583	NA
amphibian	three-prime-30kb-1400bp	0.44547197290276525	NA
amphibian	three-prime-30kb-1500bp	0.4472995924334012	NA
amphibian	three-prime-30kb-1600bp	0.4478834412695284	NA
amphibian	three-prime-30kb-1700bp	0.44797982806997627	NA
amphibian	three-prime-30kb-1800bp	0.44912983801189943	NA
amphibian	three-prime-30kb-1900bp	0.449088569538204	NA
amphibian	three-prime-30kb-2000bp	0.4502603948762746	NA
amphibian	three-prime-30kb-2100bp	0.449477120499815	NA
amphibian	three-prime-30kb-2200bp	0.45114363327302837	NA
amphibian	three-prime-30kb-2300bp	0.4518434088871022	NA
amphibian	three-prime-30kb-2400bp	0.4508051206467664	NA
amphibian	three-prime-30kb-2500bp	0.4514368192122675	NA
amphibian	three-prime-30kb-2600bp	0.45246166608589206	NA
amphibian	three-prime-30kb-2700bp	0.4529781138266045	NA
amphibian	three-prime-30kb-2800bp	0.4516648895237088	NA
amphibian	three-prime-30kb-2900bp	0.4525393729201914	NA
amphibian	three-prime-30kb-3000bp	0.4531412087504635	NA
amphibian	three-prime-30kb-3100bp	0.45262874444979406	NA
amphibian	three-prime-30kb-3200bp	0.4528362225705924	NA
amphibian	three-prime-30kb-3300bp	0.4532408932024072	NA
amphibian	three-prime-30kb-3400bp	0.4530563734710505	NA
amphibian	three-prime-30kb-3500bp	0.45486283839126324	NA
